[Wed Apr 28 16:11:56 2021] 3685 SIGUSR1 sent, 3655 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.131 sec between SIGUSR1, avg 0.167 sec between SIGUSR2
[Wed Apr 28 16:11:56 2021] 3695 SIGUSR1 sent, 3655 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.131 sec between SIGUSR1, avg 0.167 sec between SIGUSR2
[Wed Apr 28 16:11:57 2021] 3700 SIGUSR1 sent, 3660 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.131 sec between SIGUSR1, avg 0.167 sec between SIGUSR2
[Wed Apr 28 16:11:57 2021] 3700 SIGUSR1 sent, 3670 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.131 sec between SIGUSR1, avg 0.168 sec between SIGUSR2
[Wed Apr 28 16:11:58 2021] 3702 SIGUSR1 sent, 3678 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.132 sec between SIGUSR1, avg 0.168 sec between SIGUSR2
[Wed Apr 28 16:11:58 2021] 3712 SIGUSR1 sent, 3678 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.132 sec between SIGUSR1, avg 0.168 sec between SIGUSR2
[Wed Apr 28 16:11:59 2021] 3716 SIGUSR1 sent, 3684 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.132 sec between SIGUSR1, avg 0.169 sec between SIGUSR2
[Wed Apr 28 16:12:00 2021] 3719 SIGUSR1 sent, 3691 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.133 sec between SIGUSR1, avg 0.169 sec between SIGUSR2
[Wed Apr 28 16:12:01 2021] 3729 SIGUSR1 sent, 3691 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.133 sec between SIGUSR1, avg 0.170 sec between SIGUSR2
[Wed Apr 28 16:12:01 2021] 3739 SIGUSR1 sent, 3691 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.133 sec between SIGUSR1, avg 0.170 sec between SIGUSR2
[Wed Apr 28 16:12:01 2021] 3749 SIGUSR1 sent, 3691 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.133 sec between SIGUSR1, avg 0.170 sec between SIGUSR2
[Wed Apr 28 16:12:01 2021] 3759 SIGUSR1 sent, 3691 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.133 sec between SIGUSR1, avg 0.170 sec between SIGUSR2
[Wed Apr 28 16:12:01 2021] 3769 SIGUSR1 sent, 3691 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.133 sec between SIGUSR1, avg 0.170 sec between SIGUSR2
[Wed Apr 28 16:12:02 2021] 3772 SIGUSR1 sent, 3698 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.133 sec between SIGUSR1, avg 0.170 sec between SIGUSR2
[Wed Apr 28 16:12:02 2021] 3772 SIGUSR1 sent, 3708 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.134 sec between SIGUSR1, avg 0.170 sec between SIGUSR2
[Wed Apr 28 16:12:03 2021] 3773 SIGUSR1 sent, 3717 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.134 sec between SIGUSR1, avg 0.171 sec between SIGUSR2
[Wed Apr 28 16:12:03 2021] 3783 SIGUSR1 sent, 3717 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.134 sec between SIGUSR1, avg 0.171 sec between SIGUSR2
[Wed Apr 28 16:12:04 2021] 3791 SIGUSR1 sent, 3719 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.134 sec between SIGUSR1, avg 0.171 sec between SIGUSR2
[Wed Apr 28 16:12:04 2021] 3791 SIGUSR1 sent, 3729 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.135 sec between SIGUSR1, avg 0.172 sec between SIGUSR2
[Wed Apr 28 16:12:05 2021] 3799 SIGUSR1 sent, 3731 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.135 sec between SIGUSR1, avg 0.172 sec between SIGUSR2
[Wed Apr 28 16:12:06 2021] 3802 SIGUSR1 sent, 3738 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.135 sec between SIGUSR1, avg 0.172 sec between SIGUSR2
[Wed Apr 28 16:12:06 2021] 3802 SIGUSR1 sent, 3748 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.135 sec between SIGUSR1, avg 0.173 sec between SIGUSR2
[Wed Apr 28 16:12:06 2021] 3802 SIGUSR1 sent, 3758 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.135 sec between SIGUSR1, avg 0.173 sec between SIGUSR2
[Wed Apr 28 16:12:06 2021] 3802 SIGUSR1 sent, 3768 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.135 sec between SIGUSR1, avg 0.173 sec between SIGUSR2
[Wed Apr 28 16:12:06 2021] 3802 SIGUSR1 sent, 3778 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.135 sec between SIGUSR1, avg 0.173 sec between SIGUSR2
[Wed Apr 28 16:12:06 2021] 3802 SIGUSR1 sent, 3788 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.135 sec between SIGUSR1, avg 0.173 sec between SIGUSR2
[Wed Apr 28 16:12:07 2021] 3806 SIGUSR1 sent, 3794 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.136 sec between SIGUSR1, avg 0.173 sec between SIGUSR2
[Wed Apr 28 16:12:07 2021] 3816 SIGUSR1 sent, 3794 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.136 sec between SIGUSR1, avg 0.173 sec between SIGUSR2
[Wed Apr 28 16:12:07 2021] 3826 SIGUSR1 sent, 3794 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.136 sec between SIGUSR1, avg 0.173 sec between SIGUSR2
[Wed Apr 28 16:12:08 2021] 3833 SIGUSR1 sent, 3797 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.136 sec between SIGUSR1, avg 0.174 sec between SIGUSR2
[Wed Apr 28 16:12:08 2021] 3833 SIGUSR1 sent, 3807 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.136 sec between SIGUSR1, avg 0.174 sec between SIGUSR2
[Wed Apr 28 16:12:09 2021] 3833 SIGUSR1 sent, 3817 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.136 sec between SIGUSR1, avg 0.174 sec between SIGUSR2
[Wed Apr 28 16:12:09 2021] 3833 SIGUSR1 sent, 3827 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.137 sec between SIGUSR1, avg 0.174 sec between SIGUSR2
[Wed Apr 28 16:12:10 2021] 3840 SIGUSR1 sent, 3830 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.137 sec between SIGUSR1, avg 0.175 sec between SIGUSR2
[Wed Apr 28 16:12:11 2021] 3845 SIGUSR1 sent, 3835 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.137 sec between SIGUSR1, avg 0.175 sec between SIGUSR2
[Wed Apr 28 16:12:12 2021] 3850 SIGUSR1 sent, 3840 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.138 sec between SIGUSR1, avg 0.176 sec between SIGUSR2
[Wed Apr 28 16:12:12 2021] 3860 SIGUSR1 sent, 3840 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.138 sec between SIGUSR1, avg 0.176 sec between SIGUSR2
[Wed Apr 28 16:12:12 2021] 3870 SIGUSR1 sent, 3840 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.138 sec between SIGUSR1, avg 0.176 sec between SIGUSR2
[Wed Apr 28 16:12:12 2021] 3880 SIGUSR1 sent, 3840 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.138 sec between SIGUSR1, avg 0.176 sec between SIGUSR2
[Wed Apr 28 16:12:13 2021] 3883 SIGUSR1 sent, 3847 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.138 sec between SIGUSR1, avg 0.176 sec between SIGUSR2
[Wed Apr 28 16:12:13 2021] 3883 SIGUSR1 sent, 3857 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.138 sec between SIGUSR1, avg 0.177 sec between SIGUSR2
[Wed Apr 28 16:12:14 2021] 3886 SIGUSR1 sent, 3864 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.139 sec between SIGUSR1, avg 0.177 sec between SIGUSR2
[Wed Apr 28 16:12:14 2021] 3896 SIGUSR1 sent, 3864 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.139 sec between SIGUSR1, avg 0.177 sec between SIGUSR2
[Wed Apr 28 16:12:15 2021] 3900 SIGUSR1 sent, 3870 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.139 sec between SIGUSR1, avg 0.178 sec between SIGUSR2
[Wed Apr 28 16:12:16 2021] 3900 SIGUSR1 sent, 3880 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.140 sec between SIGUSR1, avg 0.178 sec between SIGUSR2
[Wed Apr 28 16:12:17 2021] 3902 SIGUSR1 sent, 3888 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.140 sec between SIGUSR1, avg 0.179 sec between SIGUSR2
[Wed Apr 28 16:12:17 2021] 3912 SIGUSR1 sent, 3888 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.140 sec between SIGUSR1, avg 0.179 sec between SIGUSR2
[Wed Apr 28 16:12:17 2021] 3922 SIGUSR1 sent, 3888 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.140 sec between SIGUSR1, avg 0.179 sec between SIGUSR2
[Wed Apr 28 16:12:17 2021] 3932 SIGUSR1 sent, 3888 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.140 sec between SIGUSR1, avg 0.179 sec between SIGUSR2
[Wed Apr 28 16:12:17 2021] 3942 SIGUSR1 sent, 3888 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.140 sec between SIGUSR1, avg 0.179 sec between SIGUSR2
[Wed Apr 28 16:12:18 2021] 3946 SIGUSR1 sent, 3894 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.140 sec between SIGUSR1, avg 0.179 sec between SIGUSR2
[Wed Apr 28 16:12:18 2021] 3946 SIGUSR1 sent, 3904 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.141 sec between SIGUSR1, avg 0.179 sec between SIGUSR2
[Wed Apr 28 16:12:18 2021] 3946 SIGUSR1 sent, 3914 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.141 sec between SIGUSR1, avg 0.180 sec between SIGUSR2
[Wed Apr 28 16:12:19 2021] 3955 SIGUSR1 sent, 3915 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.141 sec between SIGUSR1, avg 0.180 sec between SIGUSR2
[Wed Apr 28 16:12:20 2021] 3965 SIGUSR1 sent, 3915 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.141 sec between SIGUSR1, avg 0.180 sec between SIGUSR2
[Wed Apr 28 16:12:20 2021] 3965 SIGUSR1 sent, 3925 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.142 sec between SIGUSR1, avg 0.181 sec between SIGUSR2
[Wed Apr 28 16:12:21 2021] 3971 SIGUSR1 sent, 3929 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.142 sec between SIGUSR1, avg 0.181 sec between SIGUSR2
[Wed Apr 28 16:12:22 2021] 3977 SIGUSR1 sent, 3933 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.142 sec between SIGUSR1, avg 0.181 sec between SIGUSR2
[Wed Apr 28 16:12:22 2021] 3977 SIGUSR1 sent, 3943 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.142 sec between SIGUSR1, avg 0.181 sec between SIGUSR2
[Wed Apr 28 16:12:22 2021] 3977 SIGUSR1 sent, 3953 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.142 sec between SIGUSR1, avg 0.181 sec between SIGUSR2
[Wed Apr 28 16:12:22 2021] 3977 SIGUSR1 sent, 3963 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.142 sec between SIGUSR1, avg 0.182 sec between SIGUSR2
[Wed Apr 28 16:12:22 2021] 3977 SIGUSR1 sent, 3973 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.142 sec between SIGUSR1, avg 0.182 sec between SIGUSR2
[Wed Apr 28 16:12:22 2021] 3977 SIGUSR1 sent, 3983 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.142 sec between SIGUSR1, avg 0.182 sec between SIGUSR2
[Wed Apr 28 16:12:22 2021] 3977 SIGUSR1 sent, 3993 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.143 sec between SIGUSR1, avg 0.182 sec between SIGUSR2
[Wed Apr 28 16:12:23 2021] 3986 SIGUSR1 sent, 3994 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.143 sec between SIGUSR1, avg 0.182 sec between SIGUSR2
[Wed Apr 28 16:12:23 2021] 3996 SIGUSR1 sent, 3994 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.143 sec between SIGUSR1, avg 0.182 sec between SIGUSR2
[Wed Apr 28 16:12:23 2021] 4006 SIGUSR1 sent, 3994 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.143 sec between SIGUSR1, avg 0.182 sec between SIGUSR2
[Wed Apr 28 16:12:24 2021] 4016 SIGUSR1 sent, 3994 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.143 sec between SIGUSR1, avg 0.183 sec between SIGUSR2
[Wed Apr 28 16:12:24 2021] 4026 SIGUSR1 sent, 3994 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.143 sec between SIGUSR1, avg 0.183 sec between SIGUSR2
[Wed Apr 28 16:12:25 2021] 4030 SIGUSR1 sent, 4000 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.144 sec between SIGUSR1, avg 0.183 sec between SIGUSR2
[Wed Apr 28 16:12:26 2021] 4030 SIGUSR1 sent, 4010 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.144 sec between SIGUSR1, avg 0.184 sec between SIGUSR2
[Wed Apr 28 16:12:26 2021] 4040 SIGUSR1 sent, 4010 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.144 sec between SIGUSR1, avg 0.184 sec between SIGUSR2
[Wed Apr 28 16:12:27 2021] 4042 SIGUSR1 sent, 4018 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.145 sec between SIGUSR1, avg 0.184 sec between SIGUSR2
[Wed Apr 28 16:12:28 2021] 4050 SIGUSR1 sent, 4020 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.145 sec between SIGUSR1, avg 0.185 sec between SIGUSR2
[Wed Apr 28 16:12:28 2021] 4060 SIGUSR1 sent, 4020 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.145 sec between SIGUSR1, avg 0.185 sec between SIGUSR2
[Wed Apr 28 16:12:28 2021] 4070 SIGUSR1 sent, 4020 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.145 sec between SIGUSR1, avg 0.185 sec between SIGUSR2
[Wed Apr 28 16:12:28 2021] 4080 SIGUSR1 sent, 4020 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.145 sec between SIGUSR1, avg 0.185 sec between SIGUSR2
[Wed Apr 28 16:12:29 2021] 4081 SIGUSR1 sent, 4029 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.145 sec between SIGUSR1, avg 0.185 sec between SIGUSR2
[Wed Apr 28 16:12:29 2021] 4081 SIGUSR1 sent, 4039 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.145 sec between SIGUSR1, avg 0.186 sec between SIGUSR2
[Wed Apr 28 16:12:30 2021] 4086 SIGUSR1 sent, 4044 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.146 sec between SIGUSR1, avg 0.186 sec between SIGUSR2
[Wed Apr 28 16:12:30 2021] 4096 SIGUSR1 sent, 4044 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.146 sec between SIGUSR1, avg 0.186 sec between SIGUSR2
[Wed Apr 28 16:12:31 2021] 4098 SIGUSR1 sent, 4052 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.146 sec between SIGUSR1, avg 0.187 sec between SIGUSR2
[Wed Apr 28 16:12:32 2021] 4098 SIGUSR1 sent, 4062 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.147 sec between SIGUSR1, avg 0.187 sec between SIGUSR2
[Wed Apr 28 16:12:33 2021] 4102 SIGUSR1 sent, 4068 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.147 sec between SIGUSR1, avg 0.187 sec between SIGUSR2
[Wed Apr 28 16:12:33 2021] 4112 SIGUSR1 sent, 4068 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.147 sec between SIGUSR1, avg 0.188 sec between SIGUSR2
[Wed Apr 28 16:12:33 2021] 4122 SIGUSR1 sent, 4068 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.147 sec between SIGUSR1, avg 0.188 sec between SIGUSR2
[Wed Apr 28 16:12:33 2021] 4132 SIGUSR1 sent, 4068 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.147 sec between SIGUSR1, avg 0.188 sec between SIGUSR2
[Wed Apr 28 16:12:33 2021] 4142 SIGUSR1 sent, 4068 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.147 sec between SIGUSR1, avg 0.188 sec between SIGUSR2
[Wed Apr 28 16:12:34 2021] 4149 SIGUSR1 sent, 4071 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.147 sec between SIGUSR1, avg 0.188 sec between SIGUSR2
[Wed Apr 28 16:12:34 2021] 4149 SIGUSR1 sent, 4081 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.148 sec between SIGUSR1, avg 0.188 sec between SIGUSR2
[Wed Apr 28 16:12:34 2021] 4149 SIGUSR1 sent, 4091 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.148 sec between SIGUSR1, avg 0.188 sec between SIGUSR2
[Wed Apr 28 16:12:35 2021] 4154 SIGUSR1 sent, 4096 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.148 sec between SIGUSR1, avg 0.189 sec between SIGUSR2
[Wed Apr 28 16:12:35 2021] 4164 SIGUSR1 sent, 4096 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.148 sec between SIGUSR1, avg 0.189 sec between SIGUSR2
[Wed Apr 28 16:12:36 2021] 4168 SIGUSR1 sent, 4102 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.148 sec between SIGUSR1, avg 0.189 sec between SIGUSR2
[Wed Apr 28 16:12:37 2021] 4169 SIGUSR1 sent, 4111 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.149 sec between SIGUSR1, avg 0.190 sec between SIGUSR2
[Wed Apr 28 16:12:38 2021] 4179 SIGUSR1 sent, 4111 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.149 sec between SIGUSR1, avg 0.190 sec between SIGUSR2
[Wed Apr 28 16:12:38 2021] 4179 SIGUSR1 sent, 4121 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.149 sec between SIGUSR1, avg 0.190 sec between SIGUSR2
[Wed Apr 28 16:12:38 2021] 4179 SIGUSR1 sent, 4131 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.149 sec between SIGUSR1, avg 0.190 sec between SIGUSR2
[Wed Apr 28 16:12:38 2021] 4179 SIGUSR1 sent, 4141 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.149 sec between SIGUSR1, avg 0.190 sec between SIGUSR2
[Wed Apr 28 16:12:38 2021] 4179 SIGUSR1 sent, 4151 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.149 sec between SIGUSR1, avg 0.190 sec between SIGUSR2
[Wed Apr 28 16:12:38 2021] 4179 SIGUSR1 sent, 4161 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.149 sec between SIGUSR1, avg 0.191 sec between SIGUSR2
[Wed Apr 28 16:12:38 2021] 4179 SIGUSR1 sent, 4171 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.149 sec between SIGUSR1, avg 0.191 sec between SIGUSR2
[Wed Apr 28 16:12:38 2021] 4179 SIGUSR1 sent, 4181 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.149 sec between SIGUSR1, avg 0.191 sec between SIGUSR2
[Wed Apr 28 16:12:39 2021] 4179 SIGUSR1 sent, 4191 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.150 sec between SIGUSR1, avg 0.191 sec between SIGUSR2
[Wed Apr 28 16:12:39 2021] 4179 SIGUSR1 sent, 4201 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.150 sec between SIGUSR1, avg 0.191 sec between SIGUSR2
[Wed Apr 28 16:12:39 2021] 4179 SIGUSR1 sent, 4211 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.150 sec between SIGUSR1, avg 0.191 sec between SIGUSR2
[Wed Apr 28 16:12:40 2021] 4182 SIGUSR1 sent, 4218 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.150 sec between SIGUSR1, avg 0.191 sec between SIGUSR2
[Wed Apr 28 16:12:40 2021] 4192 SIGUSR1 sent, 4218 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.150 sec between SIGUSR1, avg 0.192 sec between SIGUSR2
[Wed Apr 28 16:12:41 2021] 4201 SIGUSR1 sent, 4219 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.150 sec between SIGUSR1, avg 0.192 sec between SIGUSR2
[Wed Apr 28 16:12:41 2021] 4201 SIGUSR1 sent, 4229 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.151 sec between SIGUSR1, avg 0.192 sec between SIGUSR2
[Wed Apr 28 16:12:42 2021] 4206 SIGUSR1 sent, 4234 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.151 sec between SIGUSR1, avg 0.193 sec between SIGUSR2
[Wed Apr 28 16:12:43 2021] 4213 SIGUSR1 sent, 4237 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.151 sec between SIGUSR1, avg 0.193 sec between SIGUSR2
[Wed Apr 28 16:12:44 2021] 4215 SIGUSR1 sent, 4245 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.152 sec between SIGUSR1, avg 0.194 sec between SIGUSR2
[Wed Apr 28 16:12:44 2021] 4225 SIGUSR1 sent, 4245 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.152 sec between SIGUSR1, avg 0.194 sec between SIGUSR2
[Wed Apr 28 16:12:44 2021] 4235 SIGUSR1 sent, 4245 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.152 sec between SIGUSR1, avg 0.194 sec between SIGUSR2
[Wed Apr 28 16:12:44 2021] 4245 SIGUSR1 sent, 4245 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.152 sec between SIGUSR1, avg 0.194 sec between SIGUSR2
[Wed Apr 28 16:12:45 2021] 4251 SIGUSR1 sent, 4249 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.152 sec between SIGUSR1, avg 0.194 sec between SIGUSR2
[Wed Apr 28 16:12:45 2021] 4251 SIGUSR1 sent, 4259 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.152 sec between SIGUSR1, avg 0.194 sec between SIGUSR2
[Wed Apr 28 16:12:46 2021] 4251 SIGUSR1 sent, 4269 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.153 sec between SIGUSR1, avg 0.195 sec between SIGUSR2
[Wed Apr 28 16:12:46 2021] 4261 SIGUSR1 sent, 4269 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.153 sec between SIGUSR1, avg 0.195 sec between SIGUSR2
[Wed Apr 28 16:12:47 2021] 4271 SIGUSR1 sent, 4269 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.153 sec between SIGUSR1, avg 0.195 sec between SIGUSR2
[Wed Apr 28 16:12:47 2021] 4281 SIGUSR1 sent, 4269 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.153 sec between SIGUSR1, avg 0.196 sec between SIGUSR2
[Wed Apr 28 16:12:48 2021] 4282 SIGUSR1 sent, 4278 SIRUSR2 sent, 2290 SIGUSR1 received, 1795 SIGUSR2 received, avg 0.154 sec between SIGUSR1, avg 0.196 sec between SIGUSR2
